parking_id,zone,date_time,total_slots,occupied_slots,avg_parking_duration_minutes,vehicle_type,entry_count,exit_count,parking_fee_collected,violation_reported,occupancy_rate_percent
315,Residential,2024-01-14 02:00:00,157,158,70,SUV,35,12,2188.52,No,100.64
316,Residential,2024-01-14 03:00:00,147,88,229,SUV,119,107,4051.41,Yes,59.86
317,Office,2024-01-14 04:00:00,81,218,130,Bike,71,81,1353.85,No,269.14
318,Residential,2024-01-14 05:00:00,244,31,162,Bike,91,17,69.45,No,12.7
319,Residential,2024-01-14 06:00:00,244,175,196,Electric,46,44,2502.52,No,71.72
320,Office,2024-01-14 07:00:00,205,108,39,Car,86,111,546.13,No,52.68
321,Residential,2024-01-14 08:00:00,221,246,170,Car,30,96,3784.16,No,111.31
322,Residential,2024-01-14 09:00:00,128,217,19,Electric,17,62,1416.57,No,169.53
323,Residential,2024-01-14 10:00:00,90,17,134,SUV,62,22,2246.05,No,18.89
324,Commercial,2024-01-14 11:00:00,112,199,35,Bike,22,61,480.82,No,177.68
325,Commercial,2024-01-14 12:00:00,72,184,32,SUV,71,87,1468.96,No,255.56
326,Commercial,2024-01-14 13:00:00,153,26,189,Car,91,42,3918.38,No,16.99
327,Office,2024-01-14 14:00:00,124,26,212,Car,7,36,800.36,No,20.97
328,Hospital,2024-01-14 15:00:00,97,99,71,SUV,59,90,3253.44,No,102.06
329,Residential,2024-01-14 16:00:00,209,150,107,Car,93,70,4591.26,No,71.77
330,Residential,2024-01-14 17:00:00,299,154,33,Bike,95,81,3415.19,No,51.51
331,Office,2024-01-14 18:00:00,106,175,142,Electric,62,91,4064.56,Yes,165.09
332,Residential,2024-01-14 19:00:00,167,90,111,SUV,112,29,589.41,No,53.89
333,Commercial,2024-01-14 20:00:00,149,249,207,Bike,67,96,1291.12,No,167.11
334,Hospital,2024-01-14 21:00:00,173,87,145,Bike,95,62,4477.97,No,50.29
335,Mall,2024-01-14 22:00:00,210,182,184,Car,56,79,3589.77,Yes,86.67
336,Residential,2024-01-14 23:00:00,201,15,35,Bike,107,37,3215.79,No,7.46
337,Commercial,2024-01-15 00:00:00,216,172,54,SUV,93,92,3335.65,No,79.63
338,Mall,2024-01-15 01:00:00,83,119,81,Bike,28,70,2100.29,No,143.37
339,Hospital,2024-01-15 02:00:00,233,23,167,Electric,76,34,270.56,No,9.87
340,Mall,2024-01-15 03:00:00,205,248,141,Bike,13,85,3932.99,No,120.98
341,Commercial,2024-01-15 04:00:00,214,81,69,Bike,114,108,3409.63,No,37.85
342,Mall,2024-01-15 05:00:00,56,198,226,Electric,41,38,2390.38,Yes,353.57
343,Office,2024-01-15 06:00:00,245,152,194,Bike,98,106,4503.81,No,62.04
344,Mall,2024-01-15 07:00:00,214,63,186,Bike,87,90,1713.99,Yes,29.44
345,Residential,2024-01-15 08:00:00,105,36,123,Car,57,73,1506.89,No,34.29
346,Residential,2024-01-15 09:00:00,114,22,112,SUV,84,52,4370.34,No,19.3
347,Office,2024-01-15 10:00:00,242,168,227,Car,28,44,3995.09,No,69.42
348,Commercial,2024-01-15 11:00:00,96,172,198,SUV,112,55,2599.15,No,179.17
349,Residential,2024-01-15 12:00:00,197,69,197,Electric,25,84,697.14,Yes,35.03
350,Hospital,2024-01-15 13:00:00,68,15,126,Electric,104,17,1114.6,No,22.06
351,Residential,2024-01-15 14:00:00,206,206,229,Electric,44,94,3298.33,Yes,100.0
352,Residential,2024-01-15 15:00:00,251,223,212,SUV,107,35,1955.95,Yes,88.84
353,Commercial,2024-01-15 16:00:00,237,67,129,SUV,115,43,4190.54,No,28.27
354,Mall,2024-01-15 17:00:00,195,58,131,SUV,66,67,4752.28,Yes,29.74
355,Residential,2024-01-15 18:00:00,269,160,219,Electric,74,52,4037.9,No,59.48
356,Office,2024-01-15 19:00:00,212,226,101,SUV,73,91,1918.85,No,106.6
357,Mall,2024-01-15 20:00:00,220,171,215,Bike,18,52,3954.0,Yes,77.73
358,Hospital,2024-01-15 21:00:00,288,35,95,Car,113,65,1789.64,Yes,12.15
359,Commercial,2024-01-15 22:00:00,272,56,80,Electric,46,16,877.15,No,20.59
360,Hospital,2024-01-15 23:00:00,268,14,33,Car,54,82,215.3,No,5.22
361,Mall,2024-01-16 00:00:00,175,227,225,Bike,65,60,1959.3,No,129.71
362,Mall,2024-01-16 01:00:00,188,29,149,SUV,8,22,4522.62,No,15.43
363,Mall,2024-01-16 02:00:00,98,143,132,Car,76,31,1232.98,No,145.92
364,Hospital,2024-01-16 03:00:00,162,207,205,Bike,92,32,1072.24,No,127.78
365,Mall,2024-01-16 04:00:00,87,68,56,Bike,79,86,4850.61,No,78.16
366,Hospital,2024-01-16 05:00:00,113,201,56,Car,21,84,173.77,No,177.88
367,Mall,2024-01-16 06:00:00,118,155,73,Electric,118,56,3939.62,No,131.36
368,Office,2024-01-16 07:00:00,185,141,34,Car,89,20,1640.78,No,76.22
369,Mall,2024-01-16 08:00:00,211,26,87,Electric,61,81,235.57,No,12.32
370,Hospital,2024-01-16 09:00:00,225,23,31,SUV,94,62,4593.12,No,10.22
371,Residential,2024-01-16 10:00:00,165,215,41,Electric,111,97,741.23,No,130.3
372,Mall,2024-01-16 11:00:00,233,22,189,SUV,52,13,2781.31,No,9.44
373,Residential,2024-01-16 12:00:00,253,144,16,Car,48,30,1406.57,No,56.92
374,Office,2024-01-16 13:00:00,279,137,77,SUV,49,32,372.7,No,49.1
375,Commercial,2024-01-16 14:00:00,114,53,76,Bike,95,109,297.12,Yes,46.49
376,Office,2024-01-16 15:00:00,80,128,114,SUV,84,81,622.01,No,160.0
377,Mall,2024-01-16 16:00:00,181,152,33,Electric,94,40,403.27,No,83.98
378,Residential,2024-01-16 17:00:00,162,28,31,Electric,37,13,3814.76,No,17.28
379,Residential,2024-01-16 18:00:00,158,72,83,Electric,35,51,2453.55,Yes,45.57
380,Hospital,2024-01-16 19:00:00,227,244,181,SUV,116,82,1747.32,No,107.49
381,Residential,2024-01-16 20:00:00,118,248,224,Electric,51,55,2120.93,Yes,210.17
382,Hospital,2024-01-16 21:00:00,207,245,131,Electric,10,80,4648.29,No,118.36
383,Commercial,2024-01-16 22:00:00,169,172,213,Bike,112,61,4558.22,No,101.78
384,Mall,2024-01-16 23:00:00,137,90,95,SUV,76,36,3592.6,Yes,65.69
385,Hospital,2024-01-17 00:00:00,236,172,53,Bike,75,106,4429.18,No,72.88
386,Commercial,2024-01-17 01:00:00,116,156,50,Electric,38,71,1632.26,No,134.48
387,Residential,2024-01-17 02:00:00,124,157,182,Electric,112,61,1936.49,No,126.61
388,Residential,2024-01-17 03:00:00,94,109,187,Electric,57,58,3087.88,No,115.96
389,Commercial,2024-01-17 04:00:00,53,172,146,SUV,18,20,3136.95,No,324.53
390,Residential,2024-01-17 05:00:00,203,169,167,Car,20,66,2434.41,No,83.25
391,Commercial,2024-01-17 06:00:00,204,131,211,Electric,47,88,2033.26,No,64.22
392,Hospital,2024-01-17 07:00:00,223,185,172,Electric,77,100,4931.59,No,82.96
393,Hospital,2024-01-17 08:00:00,295,53,218,Electric,78,60,4114.56,No,17.97
394,Commercial,2024-01-17 09:00:00,156,113,210,Electric,85,27,2203.15,Yes,72.44
395,Hospital,2024-01-17 10:00:00,241,161,230,SUV,16,21,3650.1,No,66.8
396,Hospital,2024-01-17 11:00:00,268,70,43,Car,74,84,1384.33,No,26.12
397,Hospital,2024-01-17 12:00:00,283,134,215,Car,23,42,545.84,No,47.35
398,Office,2024-01-17 13:00:00,100,154,210,Car,111,76,1794.53,No,154.0
399,Mall,2024-01-17 14:00:00,99,80,65,Electric,45,87,2044.72,No,80.81
400,Residential,2024-01-17 15:00:00,55,116,166,Electric,57,34,131.86,No,210.91
401,Office,2024-01-17 16:00:00,108,59,28,Car,33,62,4083.22,No,54.63
402,Hospital,2024-01-17 17:00:00,174,74,83,Car,74,102,1828.01,No,42.53
403,Commercial,2024-01-17 18:00:00,192,108,160,Electric,63,82,2923.07,No,56.25
404,Hospital,2024-01-17 19:00:00,294,41,184,Electric,93,26,416.12,No,13.95
405,Mall,2024-01-17 20:00:00,79,173,71,Bike,68,112,916.23,No,218.99
406,Hospital,2024-01-17 21:00:00,219,150,225,Bike,28,21,4453.98,No,68.49
407,Commercial,2024-01-17 22:00:00,278,207,26,Bike,93,19,3063.0,No,74.46
408,Mall,2024-01-17 23:00:00,171,67,224,Car,20,118,4753.91,No,39.18
409,Hospital,2024-01-18 00:00:00,174,137,31,SUV,56,52,4993.81,Yes,78.74
410,Mall,2024-01-18 01:00:00,86,151,44,Electric,84,36,1890.71,No,175.58
411,Residential,2024-01-18 02:00:00,219,174,102,Bike,10,81,1529.08,No,79.45
412,Residential,2024-01-18 03:00:00,173,121,217,SUV,41,89,4298.86,No,69.94
413,Hospital,2024-01-18 04:00:00,150,216,113,Electric,89,117,4993.13,No,144.0
414,Mall,2024-01-18 05:00:00,84,248,37,SUV,8,44,3166.72,No,295.24
415,Commercial,2024-01-18 06:00:00,136,77,223,Car,102,101,3985.95,Yes,56.62
416,Hospital,2024-01-18 07:00:00,183,49,143,Car,96,61,3919.64,No,26.78
417,Residential,2024-01-18 08:00:00,245,196,93,Car,42,62,1808.93,No,80.0
418,Residential,2024-01-18 09:00:00,67,217,46,Bike,45,95,2892.64,No,323.88
419,Hospital,2024-01-18 10:00:00,250,229,23,Electric,96,103,4173.63,No,91.6
420,Mall,2024-01-18 11:00:00,162,153,29,Car,85,20,3456.16,No,94.44
421,Residential,2024-01-18 12:00:00,78,199,170,Bike,18,32,154.76,No,255.13
422,Mall,2024-01-18 13:00:00,126,141,166,Bike,75,102,1716.69,No,111.9
423,Residential,2024-01-18 14:00:00,108,182,202,Bike,90,115,765.15,No,168.52
424,Residential,2024-01-18 15:00:00,224,99,177,Bike,55,5,1203.21,Yes,44.2
425,Office,2024-01-18 16:00:00,175,37,228,Car,69,45,4532.17,No,21.14
426,Residential,2024-01-18 17:00:00,293,105,41,Bike,97,52,232.62,No,35.84
427,Commercial,2024-01-18 18:00:00,194,246,225,Car,56,35,1138.01,No,126.8
428,Hospital,2024-01-18 19:00:00,158,203,123,Car,99,40,1582.37,No,128.48
429,Hospital,2024-01-18 20:00:00,273,40,90,Bike,34,112,3103.58,No,14.65
430,Mall,2024-01-18 21:00:00,289,12,162,Car,61,37,2693.8,No,4.15
431,Residential,2024-01-18 22:00:00,71,145,79,Electric,83,37,1130.43,No,204.23
432,Commercial,2024-01-18 23:00:00,117,33,227,Electric,86,107,862.99,Yes,28.21
433,Mall,2024-01-19 00:00:00,118,24,191,SUV,103,86,1222.15,No,20.34
434,Office,2024-01-19 01:00:00,214,180,123,Electric,118,27,2537.52,Yes,84.11
435,Mall,2024-01-19 02:00:00,282,168,143,Car,34,64,1392.33,No,59.57
436,Mall,2024-01-19 03:00:00,98,210,24,Car,102,91,4740.63,Yes,214.29
437,Residential,2024-01-19 04:00:00,190,240,61,Electric,46,83,2346.13,No,126.32
438,Office,2024-01-19 05:00:00,211,54,137,Bike,15,94,341.04,Yes,25.59
439,Mall,2024-01-19 06:00:00,158,203,73,Bike,31,34,3659.87,No,128.48
440,Commercial,2024-01-19 07:00:00,135,17,110,Car,28,93,1677.78,No,12.59
441,Commercial,2024-01-19 08:00:00,102,80,204,Bike,103,49,3284.77,No,78.43
442,Hospital,2024-01-19 09:00:00,172,117,117,SUV,43,84,1433.99,No,68.02
443,Office,2024-01-19 10:00:00,136,124,138,SUV,76,43,2875.18,No,91.18
444,Office,2024-01-19 11:00:00,228,112,100,Electric,119,116,3872.15,No,49.12
445,Hospital,2024-01-19 12:00:00,180,243,160,Electric,22,49,4643.64,Yes,135.0
446,Mall,2024-01-19 13:00:00,91,134,126,Bike,81,82,1342.58,No,147.25
447,Office,2024-01-19 14:00:00,147,66,188,Car,49,85,1707.54,No,44.9
448,Commercial,2024-01-19 15:00:00,209,217,174,Electric,92,16,2348.12,No,103.83
449,Commercial,2024-01-19 16:00:00,158,236,41,SUV,119,97,4639.52,No,149.37
450,Residential,2024-01-19 17:00:00,100,39,234,Electric,91,36,4511.86,No,39.0
451,Office,2024-01-19 18:00:00,299,211,32,Electric,16,60,494.9,No,70.57
452,Mall,2024-01-19 19:00:00,290,239,181,SUV,53,28,703.05,No,82.41
453,Hospital,2024-01-19 20:00:00,134,155,191,Car,98,17,2502.77,No,115.67
454,Hospital,2024-01-19 21:00:00,223,123,235,Electric,35,24,577.77,Yes,55.16
455,Mall,2024-01-19 22:00:00,176,206,96,Electric,96,83,1760.63,No,117.05
456,Residential,2024-01-19 23:00:00,285,126,186,Electric,26,60,784.51,Yes,44.21
457,Hospital,2024-01-20 00:00:00,70,230,86,Bike,48,57,3198.4,No,328.57
458,Office,2024-01-20 01:00:00,93,176,68,Electric,96,72,4750.0,No,189.25
459,Residential,2024-01-20 02:00:00,188,69,237,SUV,68,58,4983.83,No,36.7
460,Office,2024-01-20 03:00:00,152,107,176,Car,81,38,1907.44,No,70.39
461,Commercial,2024-01-20 04:00:00,117,180,85,Car,29,32,3015.11,No,153.85
462,Residential,2024-01-20 05:00:00,292,135,178,SUV,112,54,4288.52,No,46.23
463,Hospital,2024-01-20 06:00:00,178,182,160,Bike,55,6,631.44,No,102.25
464,Residential,2024-01-20 07:00:00,141,160,52,SUV,114,115,3463.34,Yes,113.48
465,Residential,2024-01-20 08:00:00,240,206,201,Car,11,98,2073.78,No,85.83
466,Residential,2024-01-20 09:00:00,73,103,151,SUV,113,30,1070.42,No,141.1
467,Residential,2024-01-20 10:00:00,174,143,215,Bike,10,55,2043.63,No,82.18
468,Office,2024-01-20 11:00:00,276,193,214,Car,28,51,426.0,No,69.93
469,Commercial,2024-01-20 12:00:00,190,131,193,Bike,23,30,3492.27,No,68.95
470,Mall,2024-01-20 13:00:00,160,247,49,SUV,87,88,1301.08,No,154.38
471,Residential,2024-01-20 14:00:00,147,117,96,Electric,104,110,1591.46,No,79.59
472,Hospital,2024-01-20 15:00:00,188,13,147,SUV,119,96,649.35,No,6.91
473,Residential,2024-01-20 16:00:00,277,102,156,Bike,13,88,4330.06,No,36.82
474,Hospital,2024-01-20 17:00:00,228,160,234,SUV,116,79,2492.55,No,70.18
475,Office,2024-01-20 18:00:00,66,15,172,Electric,40,78,2882.13,No,22.73
476,Hospital,2024-01-20 19:00:00,148,41,18,Bike,106,65,2868.69,No,27.7
477,Mall,2024-01-20 20:00:00,131,115,181,SUV,44,27,2081.94,No,87.79
478,Commercial,2024-01-20 21:00:00,153,155,226,Bike,97,41,1003.02,No,101.31
479,Hospital,2024-01-20 22:00:00,263,24,206,Bike,28,45,3738.41,No,9.13
480,Hospital,2024-01-20 23:00:00,298,177,167,Car,52,56,678.93,No,59.4
481,Commercial,2024-01-21 00:00:00,201,131,170,Car,67,87,564.18,No,65.17
482,Mall,2024-01-21 01:00:00,299,105,218,Bike,73,113,3565.22,No,35.12
483,Residential,2024-01-21 02:00:00,68,210,208,SUV,57,86,1083.74,No,308.82
484,Hospital,2024-01-21 03:00:00,214,238,220,SUV,58,53,1568.53,Yes,111.21
485,Commercial,2024-01-21 04:00:00,280,211,164,SUV,46,31,2402.38,No,75.36
486,Office,2024-01-21 05:00:00,134,221,173,Electric,49,10,2274.29,No,164.93
487,Commercial,2024-01-21 06:00:00,57,15,37,Bike,94,78,3557.47,No,26.32
488,Office,2024-01-21 07:00:00,77,121,62,Bike,18,70,3135.99,No,157.14
489,Mall,2024-01-21 08:00:00,54,129,162,Electric,107,28,3239.76,No,238.89
490,Residential,2024-01-21 09:00:00,194,132,139,Bike,33,42,3584.57,No,68.04
491,Commercial,2024-01-21 10:00:00,150,200,180,Bike,10,32,1498.43,No,133.33
492,Hospital,2024-01-21 11:00:00,213,76,69,Electric,11,32,1645.55,No,35.68
493,Mall,2024-01-21 12:00:00,167,115,82,Car,41,113,2218.09,No,68.86
494,Commercial,2024-01-21 13:00:00,196,148,221,Bike,57,118,1571.94,No,75.51
495,Hospital,2024-01-21 14:00:00,113,52,102,Electric,22,107,4925.44,No,46.02
496,Commercial,2024-01-21 15:00:00,140,154,231,SUV,91,70,4079.56,No,110.0
497,Office,2024-01-21 16:00:00,166,105,15,Car,112,65,865.04,No,63.25
498,Commercial,2024-01-21 17:00:00,147,141,149,SUV,42,50,77.69,No,95.92
499,Commercial,2024-01-21 18:00:00,60,200,199,Bike,63,73,261.78,No,333.33
500,Commercial,2024-01-21 19:00:00,103,205,109,Car,5,118,1258.11,No,199.03
501,Mall,2024-01-21 20:00:00,222,90,154,Electric,72,79,615.74,No,40.54
502,Commercial,2024-01-21 21:00:00,96,50,120,Bike,119,78,2690.02,No,52.08
503,Hospital,2024-01-21 22:00:00,189,220,147,Electric,48,47,4297.08,Yes,116.4
504,Office,2024-01-21 23:00:00,295,142,122,Car,51,63,3696.91,No,48.14
505,Office,2024-01-22 00:00:00,198,169,192,SUV,39,6,1117.26,No,85.35
506,Commercial,2024-01-22 01:00:00,295,223,56,Bike,91,19,2026.53,No,75.59
507,Mall,2024-01-22 02:00:00,188,207,116,Bike,95,107,2564.08,No,110.11
508,Mall,2024-01-22 03:00:00,280,44,138,Electric,64,109,4060.52,No,15.71
509,Hospital,2024-01-22 04:00:00,269,31,154,Car,94,41,4203.65,No,11.52
510,Commercial,2024-01-22 05:00:00,54,202,117,Electric,56,75,4553.11,No,374.07
511,Office,2024-01-22 06:00:00,258,221,160,Car,12,24,2570.76,Yes,85.66
512,Mall,2024-01-22 07:00:00,233,159,208,Bike,111,102,3486.66,No,68.24
513,Commercial,2024-01-22 08:00:00,69,121,88,Car,84,39,603.41,Yes,175.36
514,Mall,2024-01-22 09:00:00,218,20,221,Bike,45,38,2848.18,No,9.17
515,Mall,2024-01-22 10:00:00,95,214,236,Car,7,90,1281.02,No,225.26
516,Office,2024-01-22 11:00:00,299,243,122,SUV,100,35,2187.0,No,81.27
517,Residential,2024-01-22 12:00:00,61,12,136,Car,73,91,3188.55,Yes,19.67
518,Hospital,2024-01-22 13:00:00,119,146,31,SUV,88,23,1322.08,No,122.69
519,Hospital,2024-01-22 14:00:00,66,69,210,Car,18,72,308.32,No,104.55
520,Office,2024-01-22 15:00:00,164,85,85,Car,100,28,100.66,No,51.83
521,Mall,2024-01-22 16:00:00,196,96,76,Electric,30,88,159.69,No,48.98
522,Commercial,2024-01-22 17:00:00,203,23,55,Electric,115,43,91.33,No,11.33
523,Mall,2024-01-22 18:00:00,97,234,237,Bike,74,96,596.26,No,241.24
524,Office,2024-01-22 19:00:00,157,27,133,Electric,62,58,1235.47,No,17.2
525,Hospital,2024-01-22 20:00:00,285,122,176,Car,104,43,1145.05,No,42.81
526,Mall,2024-01-22 21:00:00,101,242,212,Electric,44,21,4934.64,No,239.6
527,Hospital,2024-01-22 22:00:00,145,82,59,Car,55,23,1564.73,No,56.55
528,Commercial,2024-01-22 23:00:00,119,32,72,SUV,9,52,680.73,No,26.89
529,Hospital,2024-01-23 00:00:00,232,211,193,Car,81,39,2750.53,No,90.95
530,Hospital,2024-01-23 01:00:00,299,92,140,Bike,36,36,4296.89,Yes,30.77
531,Residential,2024-01-23 02:00:00,277,134,176,SUV,84,51,3406.4,No,48.38
532,Residential,2024-01-23 03:00:00,151,184,58,Bike,5,114,1515.61,No,121.85
533,Residential,2024-01-23 04:00:00,124,78,29,Bike,81,51,2830.0,Yes,62.9
534,Hospital,2024-01-23 05:00:00,210,56,92,Bike,58,68,3588.54,No,26.67
535,Office,2024-01-23 06:00:00,239,125,84,Electric,15,50,3654.12,No,52.3
536,Hospital,2024-01-23 07:00:00,265,224,192,Bike,57,107,3349.37,No,84.53
537,Office,2024-01-23 08:00:00,200,39,115,SUV,12,39,4360.51,No,19.5
538,Office,2024-01-23 09:00:00,192,34,174,Car,29,98,4357.02,No,17.71
539,Residential,2024-01-23 10:00:00,204,165,209,Bike,44,21,2915.74,No,80.88
540,Mall,2024-01-23 11:00:00,252,235,17,SUV,36,46,2177.79,No,93.25
541,Commercial,2024-01-23 12:00:00,241,246,228,Bike,92,115,3225.77,Yes,102.07
542,Residential,2024-01-23 13:00:00,298,121,100,Car,32,33,4100.15,No,40.6
543,Residential,2024-01-23 14:00:00,292,248,88,SUV,82,74,77.98,No,84.93
544,Mall,2024-01-23 15:00:00,291,34,65,SUV,113,21,4960.39,No,11.68
545,Commercial,2024-01-23 16:00:00,258,83,81,Car,7,85,955.32,No,32.17
546,Hospital,2024-01-23 17:00:00,228,215,90,SUV,104,18,2377.73,No,94.3
547,Hospital,2024-01-23 18:00:00,230,243,107,Car,95,28,4366.55,No,105.65
548,Residential,2024-01-23 19:00:00,255,247,190,SUV,88,61,1163.95,No,96.86
549,Commercial,2024-01-23 20:00:00,268,67,159,SUV,115,54,2410.14,No,25.0
550,Residential,2024-01-23 21:00:00,131,103,21,Car,83,61,706.28,No,78.63
551,Office,2024-01-23 22:00:00,141,128,27,Car,66,105,2005.63,No,90.78
552,Residential,2024-01-23 23:00:00,228,136,134,SUV,31,65,926.82,No,59.65
553,Residential,2024-01-24 00:00:00,224,178,80,SUV,49,108,1849.96,No,79.46
554,Hospital,2024-01-24 01:00:00,288,34,18,Car,109,43,1898.65,Yes,11.81
555,Hospital,2024-01-24 02:00:00,53,87,152,Electric,96,59,4966.2,No,164.15
556,Hospital,2024-01-24 03:00:00,184,108,102,Car,29,100,4974.32,No,58.7
557,Office,2024-01-24 04:00:00,158,125,31,SUV,110,40,618.19,No,79.11
558,Hospital,2024-01-24 05:00:00,212,57,66,SUV,65,118,3643.55,No,26.89
559,Commercial,2024-01-24 06:00:00,97,235,148,SUV,48,41,306.14,No,242.27
560,Mall,2024-01-24 07:00:00,122,19,225,Car,114,116,199.45,No,15.57
561,Commercial,2024-01-24 08:00:00,121,108,83,SUV,101,18,571.4,No,89.26
562,Commercial,2024-01-24 09:00:00,165,212,238,Electric,50,31,4829.15,No,128.48
563,Hospital,2024-01-24 10:00:00,222,20,216,Bike,18,87,4707.27,No,9.01
564,Mall,2024-01-24 11:00:00,130,94,151,Electric,12,35,1009.94,No,72.31
565,Mall,2024-01-24 12:00:00,130,158,233,Car,52,114,850.28,No,121.54
566,Mall,2024-01-24 13:00:00,162,223,219,SUV,18,77,1240.65,No,137.65
567,Office,2024-01-24 14:00:00,274,182,225,Car,69,106,2601.96,No,66.42
568,Hospital,2024-01-24 15:00:00,145,144,35,Bike,84,85,2870.04,No,99.31
569,Mall,2024-01-24 16:00:00,121,218,38,Car,86,87,1146.89,No,180.17
570,Office,2024-01-24 17:00:00,196,201,18,SUV,11,48,3795.28,No,102.55
571,Residential,2024-01-24 18:00:00,112,135,166,Bike,83,72,1582.29,No,120.54
572,Residential,2024-01-24 19:00:00,87,73,201,Bike,92,52,4614.55,No,83.91
573,Office,2024-01-24 20:00:00,116,11,17,SUV,53,61,3300.78,No,9.48
574,Office,2024-01-24 21:00:00,236,85,82,SUV,119,79,2209.94,No,36.02
575,Hospital,2024-01-24 22:00:00,118,130,115,SUV,59,26,3960.06,No,110.17
576,Hospital,2024-01-24 23:00:00,62,51,182,Car,17,8,4098.68,No,82.26
577,Residential,2024-01-25 00:00:00,224,219,190,Electric,77,85,1487.88,No,97.77
578,Mall,2024-01-25 01:00:00,287,63,68,Car,60,76,1731.59,No,21.95
579,Residential,2024-01-25 02:00:00,238,84,49,Car,60,50,4682.98,No,35.29
580,Mall,2024-01-25 03:00:00,80,25,237,Electric,19,63,865.47,No,31.25
581,Mall,2024-01-25 04:00:00,296,27,70,SUV,61,38,258.64,Yes,9.12
582,Hospital,2024-01-25 05:00:00,257,236,122,SUV,62,15,2297.57,No,91.83
583,Commercial,2024-01-25 06:00:00,163,196,231,Electric,39,35,4015.99,No,120.25
584,Commercial,2024-01-25 07:00:00,273,99,54,Electric,92,15,3869.76,No,36.26
585,Office,2024-01-25 08:00:00,71,153,219,Car,101,60,4601.68,No,215.49
586,Hospital,2024-01-25 09:00:00,142,15,82,Bike,20,42,2689.34,No,10.56
587,Mall,2024-01-25 10:00:00,263,194,60,Electric,12,25,545.32,No,73.76
588,Commercial,2024-01-25 11:00:00,220,117,92,Car,97,114,2964.01,No,53.18
589,Mall,2024-01-25 12:00:00,116,244,155,Bike,91,98,3903.06,No,210.34
590,Commercial,2024-01-25 13:00:00,103,184,169,SUV,49,14,511.97,No,178.64
591,Commercial,2024-01-25 14:00:00,187,248,20,SUV,99,30,904.65,No,132.62
592,Commercial,2024-01-25 15:00:00,91,57,31,Car,44,95,110.84,No,62.64
593,Hospital,2024-01-25 16:00:00,113,51,178,Car,117,12,2988.58,No,45.13
594,Residential,2024-01-25 17:00:00,175,85,113,Electric,58,107,4439.34,No,48.57
595,Mall,2024-01-25 18:00:00,70,197,95,SUV,18,12,3369.78,No,281.43
596,Hospital,2024-01-25 19:00:00,257,86,16,Car,63,64,4911.1,No,33.46
597,Hospital,2024-01-25 20:00:00,253,141,91,SUV,98,76,362.02,No,55.73
598,Hospital,2024-01-25 21:00:00,243,240,194,SUV,57,38,4519.86,No,98.77
599,Hospital,2024-01-25 22:00:00,218,139,80,Electric,107,20,4079.64,No,63.76
600,Hospital,2024-01-25 23:00:00,201,227,66,Bike,31,109,1605.5,No,112.94
601,Office,2024-01-26 00:00:00,84,68,106,Electric,51,17,4868.96,No,80.95
602,Mall,2024-01-26 01:00:00,233,164,185,Car,84,91,1475.29,No,70.39
603,Hospital,2024-01-26 02:00:00,79,36,232,Electric,119,80,4452.06,No,45.57
604,Mall,2024-01-26 03:00:00,106,88,36,Electric,10,95,4409.71,No,83.02
605,Office,2024-01-26 04:00:00,271,81,125,SUV,59,26,3800.41,No,29.89
606,Office,2024-01-26 05:00:00,96,16,121,Electric,101,100,2839.18,No,16.67
607,Mall,2024-01-26 06:00:00,212,200,197,Car,48,117,644.01,No,94.34
608,Commercial,2024-01-26 07:00:00,68,120,81,Bike,22,31,2683.26,No,176.47
609,Residential,2024-01-26 08:00:00,163,128,202,Electric,20,68,1816.14,No,78.53
610,Commercial,2024-01-26 09:00:00,57,183,200,Electric,16,6,3971.47,No,321.05
611,Commercial,2024-01-26 10:00:00,75,72,154,Bike,24,113,3802.74,No,96.0
612,Commercial,2024-01-26 11:00:00,162,241,230,Car,49,101,4557.53,No,148.77
613,Hospital,2024-01-26 12:00:00,281,133,83,Car,68,30,123.41,No,47.33
614,Office,2024-01-26 13:00:00,120,21,98,Electric,108,96,4055.06,No,17.5
615,Commercial,2024-01-26 14:00:00,79,150,117,SUV,63,87,4695.39,No,189.87
616,Office,2024-01-26 15:00:00,184,52,53,Electric,97,111,3957.04,Yes,28.26
617,Mall,2024-01-26 16:00:00,116,26,27,Bike,98,73,694.46,No,22.41
618,Residential,2024-01-26 17:00:00,114,72,55,Bike,94,101,452.33,Yes,63.16
619,Mall,2024-01-26 18:00:00,85,218,71,Bike,26,88,153.18,No,256.47
